  EEP                isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
 1250         3.1600000000000244E+008         3.5579014684494532E+000         2.6126661370971234E+000         3.4633667076898758E+000        -4.0784100716291316E-001         4.0710902522622971E+000         1.7000000000000001E-001            0.281119            4.041996            3.727015            1.842678           -0.636096           -2.946283           -6.917594           -8.180594           -8.626525           -1.116136            2.361697            0.910480            3.868653            2.168119           -1.571020            1.992927           -2.965625           -1.420974            1.941480            1.977519           -3.002611           -3.365763           -1.413201            1.966771           -2.969603            5.000000
 1251         3.1600000000000244E+008         3.5579046446478277E+000         2.5874062506374518E+000         3.4616791044341779E+000        -4.2465056733501799E-001         4.0768532595169233E+000         1.7000000000000001E-001            0.281278            4.048833            3.750183            1.854137           -0.625990           -2.935985           -6.932784           -8.198580           -8.645047           -1.106192            2.383330            0.921135            3.892213            2.181046           -1.563832            2.002190           -2.958580           -1.412632            1.950657            1.986693           -2.995648           -3.360606           -1.404930            1.976040           -2.962354            5.000000
 1252         3.1600000000000244E+008         3.5579073159750716E+000         2.5611352738038269E+000         3.4599099760989480E+000        -4.4164319613778547E-001         4.0821689590333259E+000         1.7000000000000001E-001            0.281395            4.055138            3.772493            1.865290           -0.616037           -2.925527           -6.946933           -8.215487           -8.662359           -1.096220            2.404273            0.931585            3.915085            2.193597           -1.556401            2.011228           -2.951210           -1.404153            1.959616            1.995646           -2.988353           -3.354939           -1.396512            1.985089           -2.954807            5.000000
 1253         3.1600000000000244E+008         3.5579098809257319E+000         2.5345198551186918E+000         3.4581677599032541E+000        -4.5849052050837608E-001         4.0872288408564952E+000         1.7000000000000001E-001            0.281491            4.059636            3.791947            1.874780           -0.607685           -2.916523           -6.960436           -8.231543           -8.678727           -1.087756            2.422619            0.940384            3.935154            2.204353           -1.550195            2.018790           -2.945009           -1.397037            1.967110            2.003128           -2.982217           -3.350202           -1.389444            1.992665           -2.948459            5.000000
 1254         3.1600000000000244E+008         3.5579125434926766E+000         2.5068981746827315E+000         3.4563828501603719E+000        -4.7575677871831096E-001         4.0921837592714434E+000         1.7000000000000001E-001            0.281549            4.062779            3.809957            1.883636           -0.600076           -2.908216           -6.973683           -8.247250           -8.694706           -1.080021            2.439821            0.948432            3.953751            2.214406           -1.544608            2.025795           -2.939398           -1.390608            1.974057            2.010054           -2.976669           -3.345927           -1.383059            1.999689           -2.942722            5.000000
 1255         3.1600000000000244E+008         3.5579151946419678E+000         2.4792824810551815E+000         3.4545492971090592E+000        -4.9304902021018254E-001         4.0968052356489020E+000         1.7000000000000001E-001            0.281588            4.065289            3.827693            1.893019           -0.592179           -2.899705           -6.986077           -8.262019           -8.709759           -1.072070            2.457143            0.956787            3.971910            2.224937           -1.538787            2.033359           -2.933558           -1.383982            1.981574            2.017539           -2.970891           -3.341351           -1.376472            2.007282           -2.936770            5.000000
 1256         3.1600000000000244E+008         3.5579193166901217E+000         2.4363786789346378E+000         3.4535485129173762E+000        -5.1042996228844273E-001         4.1015199848195731E+000         1.7000000000000001E-001            0.281613            4.071444            3.840780            1.899387           -0.588183           -2.895809           -6.997490           -8.275171           -8.724029           -1.068376            2.467943            0.961346            3.986042            2.232011           -1.536706            2.038578           -2.931516           -1.381224            1.986753            2.022719           -2.968892           -3.340390           -1.373753            2.012524           -2.934608            5.000000
 1257         3.1600000000000244E+008         3.5579238565071596E+000         2.3818166957254223E+000         3.4536343247220560E+000        -5.2513589603020938E-001         4.1047717923317046E+000         1.7000000000000001E-001            0.281625            4.078753            3.845082            1.900262           -0.589326           -2.897488           -7.004440           -8.282726           -8.732921           -1.069919            2.468916            0.960627            3.991688            2.232985           -1.538801            2.039289           -2.933665           -1.382993            1.987440            2.023444           -2.971053           -3.343087           -1.375547            2.013241           -2.936670            5.000000
 1258         3.1600000000000244E+008         3.5579280875746910E+000         2.3471982173795354E+000         3.4537209912023927E+000        -5.3339112725007110E-001         4.1057294329038188E+000         1.7000000000000001E-001            0.281629            4.084814            3.849092            1.902501           -0.588196           -2.896672           -7.006162           -8.284735           -8.735674           -1.069013            2.471038            0.961988            3.996460            2.235256           -1.538162            2.041475           -2.933055           -1.382186            1.989611            2.025639           -2.970449           -3.342761           -1.374754            2.015429           -2.936014            5.000000
 1259         3.1600000000000244E+008         3.5579325987707313E+000         2.3110288516592492E+000         3.4540240365184327E+000        -5.4035171129118609E-001         4.1056729179413320E+000         1.7000000000000001E-001            0.281629            4.090845            3.851302            1.904095           -0.587385           -2.896205           -7.005366           -8.283869           -8.735418           -1.068402            2.471551            0.962953            3.999316            2.236742           -1.537513            2.043253           -2.932435           -1.381490            1.991384            2.027437           -2.969826           -3.342238           -1.374064            2.017207           -2.935365            5.000000
 1260         3.1600000000000244E+008         3.5579364763026211E+000         2.2826250431128963E+000         3.4546045289129590E+000        -5.4241040816990993E-001         4.1034108055028158E+000         1.7000000000000001E-001            0.281629            4.095640            3.850513            1.905018           -0.586418           -2.895552           -6.999325           -8.277137           -8.728837           -1.067540            2.470029            0.963884            3.998716            2.237337           -1.536100            2.044719           -2.931042           -1.380258            1.992857            2.028934           -2.968418           -3.340576           -1.372824            2.018665           -2.933989            5.000000
 1261         3.1600000000000244E+008         3.5579403998412849E+000         2.2527778529944995E+000         3.4552685860758423E+000        -5.4492681138429044E-001         4.1013895730972836E+000         1.7000000000000001E-001            0.281630            4.099944            3.848372            1.904860           -0.586637           -2.896204           -6.993809           -8.270809           -8.722723           -1.067930            2.467012            0.963648            3.996786            2.236802           -1.535886            2.045182           -2.930862           -1.380243            1.993333            2.029436           -2.968220           -3.340096           -1.372802            2.019124           -2.933826            5.000000
 1262         3.1600000000000244E+008         3.5579442295428421E+000         2.2253457341474281E+000         3.4560223350012960E+000        -5.4569755995736746E-001         4.0984772149650839E+000         1.7000000000000001E-001            0.281630            4.104197            3.845604            1.904928           -0.586430           -2.896499           -6.986147           -8.262100           -8.714096           -1.067918            2.463709            0.963784            3.994039            2.236419           -1.535120            2.046000           -2.930140           -1.379751            1.994169            2.030295           -2.967475           -3.338951           -1.372297            2.019938           -2.933138            5.000000
 1263         3.1600000000000244E+008         3.5579488531302541E+000         2.1993419485105448E+000         3.4563576923272934E+000        -5.5122163841367422E-001         4.0990412618332543E+000         1.7000000000000001E-001            0.281629            4.107001            3.844363            1.903726           -0.588379           -2.898882           -6.987012           -8.262697           -8.715206           -1.070116            2.461038            0.961980            3.993281            2.235060           -1.537202            2.045057           -2.932264           -1.381832            1.993227            2.029377           -2.969595           -3.341091           -1.374382            2.018997           -2.935246            5.000000
 1264         3.1600000000000244E+008         3.5579526498711660E+000         2.1744008070220566E+000         3.4564958541672430E+000        -5.5937317978033352E-001         4.1015909537720390E+000         1.7000000000000001E-001            0.281630            4.108644            3.843302            1.901279           -0.592025           -2.902925           -6.992746           -8.268546           -8.721797           -1.074033            2.458037            0.958590            3.992960            2.232603           -1.541314            2.042635           -2.936415           -1.385805            1.990793            2.026968           -2.973750           -3.345482           -1.378368            2.016579           -2.939356            5.000000
 1265         3.1600000000000244E+008         3.5579568955036298E+000         2.1496813044740990E+000         3.4568385522250811E+000        -5.6444672244440552E-001         4.1021102634621585E+000         1.7000000000000001E-001            0.281630            4.111010            3.841558            1.899778           -0.594255           -2.905609           -6.993541           -8.269011           -8.722736           -1.076523            2.454947            0.956501            3.991649            2.230932           -1.543660            2.041418           -2.938806           -1.388168            1.989579            2.025777           -2.976135           -3.347860           -1.380733            2.015365           -2.941734            5.000000
 1266         3.1600000000000244E+008         3.5579576695877768E+000         2.1351137607866066E+000         3.4583689018006449E+000        -5.5809726703336682E-001         4.0973531260664968E+000         1.7000000000000001E-001            0.281630            4.108426            3.825469            1.891869           -0.601218           -2.913684           -6.981394           -8.254213           -8.707511           -1.083923            2.439472            0.949217            3.974812            2.221979           -1.549247            2.035228           -2.944499           -1.394511            1.983449            2.019678           -2.981777           -3.352334           -1.387038            2.009175           -2.947554            5.000000
 1267         3.1600000000000244E+008         3.5579581481484817E+000         2.1261052468418358E+000         3.4601278572239678E+000        -5.4800447915097328E-001         4.0913788465833614E+000         1.7000000000000001E-001            0.281630            4.104079            3.805491            1.882134           -0.609619           -2.923385           -6.966197           -8.235834           -8.688519           -1.092840            2.420727            0.940341            3.953801            2.210967           -1.555956            2.027586           -2.951322           -1.402180            1.975889            2.012148           -2.988537           -3.357583           -1.394656            2.001540           -2.954549            5.000000
 1268         3.1600000000000244E+008         3.5579586759945689E+000         2.1167774927145295E+000         3.4619325358795106E+000        -5.3767013146442166E-001         4.0851997173384724E+000         1.7000000000000001E-001            0.281630            4.100052            3.784351            1.871687           -0.618763           -2.933815           -6.950298           -8.216640           -8.668821           -1.102495            2.400620            0.930670            3.931841            2.199126           -1.563234            2.019410           -2.958680           -1.410503            1.967804            2.004097           -2.995826           -3.363208           -1.402922            1.993380           -2.962100            5.000000
 1269         3.1600000000000244E+008         3.5579592274589991E+000         2.1088999261749732E+000         3.4636528797986097E+000        -5.2710837010283818E-001         4.0789355464826444E+000         1.7000000000000001E-001            0.281630            4.096591            3.763340            1.861206           -0.627819           -2.943847           -6.934073           -8.197238           -8.648975           -1.111883            2.380465            0.921021            3.910349            2.187212           -1.570129            2.011252           -2.965576           -1.418497            1.959740            1.996067           -3.002649           -3.368269           -1.410851            1.985238           -2.969203            5.000000
 1270         3.1600000000000244E+008         3.5579601503285248E+000         2.1066249909179677E+000         3.4640177232891709E+000        -5.1756728446613820E-001         4.0704570654726986E+000         1.7000000000000001E-001            0.281629            4.106508            3.771038            1.872463           -0.614883           -2.930652           -6.913093           -8.175503           -8.626574           -1.098674            2.390011            0.933506            3.917368            2.198112           -1.556089            2.023076           -2.951479           -1.404847            1.971593            2.007910           -2.988528           -3.353520           -1.397175            1.997057           -2.955186            5.000000
 1271         3.1600000000000244E+008         3.5579613761835693E+000         2.1032676010687230E+000         3.4654109153768040E+000        -5.1001374693888579E-001         4.0679036743735164E+000         1.7000000000000001E-001            0.281629            4.098544            3.747131            1.857042           -0.629163           -2.945417           -6.906024           -8.165894           -8.616755           -1.113041            2.366222            0.918712            3.893608            2.181434           -1.568216            2.009682           -2.963514           -1.417943            1.958280            1.994631           -3.000496           -3.363927           -1.410213            1.983681           -2.967403            5.000000
 1272         3.1600000000000244E+008         3.5579627286189393E+000         2.0991299586678851E+000         3.4667900481106382E+000        -5.0261322803218589E-001         4.0653139358144088E+000         1.7000000000000001E-001            0.281629            4.090772            3.722189            1.840716           -0.644256           -2.960695           -6.898772           -8.156105           -8.606780           -1.128040            2.341083            0.903066            3.869192            2.163776           -1.580757            1.995505           -2.975879           -1.431541            1.944184            1.980576           -3.012787           -3.374517           -1.423740            1.969517           -2.979968            5.000000
 1273         3.1600000000000244E+008         3.5579642959808631E+000         2.0938723775127084E+000         3.4672840336023945E+000        -4.9216152555033416E-001         4.0559374348551493E+000         1.7000000000000001E-001            0.281629            4.103896            3.729806            1.852925           -0.630958           -2.946938           -6.875200           -8.131595           -8.581819           -1.114354            2.349727            0.916021            3.876776            2.175424           -1.565843            2.008549           -2.960807           -1.417157            1.957264            1.993649           -2.997679           -3.358569           -1.409319            1.982556           -2.964998            5.000000
 1274         3.1600000000000244E+008         3.5579656529249961E+000         2.0890685983495367E+000         3.4675316247178283E+000        -4.8239470694298725E-001         4.0463470680993456E+000         1.7000000000000001E-001            0.281629            4.119904            3.743423            1.869767           -0.613331           -2.928811           -6.851252           -8.107138           -8.556932           -1.096356            2.364454            0.933430            3.890251            2.191938           -1.547043            2.025836           -2.941877           -1.398700            1.974571            2.010940           -2.978725           -3.339075           -1.390837            1.999833           -2.946135            5.000000
 1275         3.1600000000000244E+008         3.5579670074635130E+000         2.0839933138255708E+000         3.4678205423272703E+000        -4.7260455062647372E-001         4.0368488665929583E+000         1.7000000000000001E-001            0.281631            4.135222            3.755723            1.885573           -0.596694           -2.911655           -6.827508           -8.082805           -8.532161           -1.079330            2.377829            0.949828            3.902451            2.207370           -1.529119            2.042163           -2.923811           -1.381161            1.990921            2.027275           -2.960632           -3.320376           -1.373270            2.016150           -2.928143            5.000000
 1276         3.1600000000000244E+008         3.5579684074888802E+000         2.0784809314024693E+000         3.4659322759590032E+000        -4.8755372803979974E-001         4.0433029373376925E+000         1.7000000000000001E-001            0.281630            4.140038            3.785587            1.902074           -0.581392           -2.896632           -6.844806           -8.103648           -8.553327           -1.064466            2.408078            0.965762            3.931133            2.225851           -1.518061            2.055590           -2.913146           -1.368495            2.004231            2.040546           -2.950083           -3.312396           -1.360714            2.029568           -2.917176            5.000000
 1277         3.1600000000000244E+008         3.5579701347618675E+000         2.0711993705595826E+000         3.4638309439558044E+000        -5.0375375044239856E-001         4.0498454300129003E+000         1.7000000000000001E-001            0.281630            4.145233            3.815246            1.918221           -0.566525           -2.881358           -6.862382           -8.124958           -8.574876           -1.049655            2.437665            0.981289            3.960305            2.243949           -1.506807            2.068677           -2.902112           -1.355733            2.017202            2.053474           -2.939156           -3.303871           -1.348047            2.042642           -2.905866            5.000000
 1278         3.1600000000000244E+008         3.5579714384714367E+000         2.0654157314412691E+000         3.4617927751553483E+000        -5.1925426771497718E-001         4.0561881185062392E+000         1.7000000000000001E-001            0.281630            4.154504            3.844316            1.934628           -0.552557           -2.866553           -6.878886           -8.145104           -8.595718           -1.035524            2.465021            0.996141            3.990154            2.262051           -1.495727            2.082352           -2.891067           -1.343312            2.030765            2.067005           -2.928201           -3.295059           -1.335706            2.056303           -2.894571            5.000000
 1279         3.1600000000000244E+008         3.5579726512108203E+000         2.0597783756931785E+000         3.4597560544389676E+000        -5.3444919824579040E-001         4.0622479709370900E+000         1.7000000000000001E-001            0.281630            4.164615            3.872531            1.950381           -0.539056           -2.851864           -6.894415           -8.164293           -8.615740           -1.021645            2.491178            1.010415            4.019620            2.279368           -1.484621            2.095563           -2.879895           -1.330984            2.043871            2.080085           -2.917108           -3.285913           -1.323446            2.069503           -2.883172            5.000000
 1280         3.1600000000000244E+008         3.5579740208338499E+000         2.0531363644214800E+000         3.4576048008917883E+000        -5.5092694670750231E-001         4.0689471417047516E+000         1.7000000000000001E-001            0.281630            4.175665            3.901392            1.966089           -0.525840           -2.837334           -6.911226           -8.185008           -8.637585           -1.008006            2.517486            1.024395            4.050155            2.296636           -1.473815            2.108723           -2.868972           -1.318937            2.056930            2.093117           -2.906265           -3.277019           -1.311467            2.082662           -2.872024            5.000000
 1281         3.1600000000000244E+008         3.5579752700540852E+000         2.0467826282848298E+000         3.4554393435222481E+000        -5.6655782722442349E-001         4.0747820741509342E+000         1.7000000000000001E-001            0.281629            4.188836            3.932103            1.983941           -0.510661           -2.821084           -6.925625           -8.203310           -8.657190           -0.992579            2.545734            1.040291            4.082504            2.315985           -1.461267            2.124102           -2.856328           -1.305174            2.072219            2.108379           -2.893702           -3.266329           -1.297767            2.098054           -2.859169            5.000000
 1282         3.1600000000000244E+008         3.5579765279863556E+000         2.0401082520596425E+000         3.4531856999607582E+000        -5.8297893128655431E-001         4.0809850139411346E+000         1.7000000000000001E-001            0.281629            4.203231            3.964901            2.003644           -0.494464           -2.804541           -6.940619           -8.222341           -8.677876           -0.976652            2.576018            1.057298            4.116739            2.337229           -1.448625            2.141243           -2.843704           -1.291214            2.089278            2.125408           -2.881168           -3.255774           -1.283881            2.115229           -2.846332            5.000000
 1283         3.1600000000000244E+008         3.5579778304752110E+000         2.0329163370889520E+000         3.4508666931062013E+000        -6.0013065711386104E-001         4.0875502018327579E+000         1.7000000000000001E-001            0.281629            4.218696            4.000334            2.026150           -0.476841           -2.787933           -6.956195           -8.241997           -8.699564           -0.960241            2.609136            1.075941            4.152980            2.361349           -1.436152            2.161031           -2.831479           -1.277263            2.108995            2.145089           -2.869051           -3.245811           -1.270020            2.135079           -2.833887            5.000000
 1284         3.1600000000000244E+008         3.5579791329027399E+000         2.0254754696695234E+000         3.4485490009666315E+000        -6.1682618843048609E-001         4.0936029611617251E+000         1.7000000000000001E-001            0.281629            4.235589            4.039229            2.053260           -0.456400           -2.770504           -6.970295           -8.259994           -8.719845           -0.942371            2.646408            1.097716            4.191504            2.390147           -1.423007            2.185266           -2.818929           -1.262473            2.133173            2.169219           -2.856631           -3.235709           -1.255339            2.159407           -2.821121            5.000000
 1285         3.1600000000000244E+008         3.5579798553798745E+000         2.0213222398653494E+000         3.4466902235202248E+000        -6.2874194867103084E-001         4.0973086970961683E+000         1.7000000000000001E-001            0.281629            4.251794            4.072713            2.079602           -0.437727           -2.756378           -6.978814           -8.271025           -8.732748           -0.927201            2.678881            1.117814            4.223709            2.417696           -1.412172            2.209500           -2.808900           -1.250259            2.157413            2.193410           -2.846722           -3.227646           -1.243222            2.183788           -2.810946            5.000000
 1286         3.1600000000000244E+008         3.5579798730692129E+000         2.0212167876926244E+000         3.4448168975960840E+000        -6.3955913421093191E-001         4.1006089944120063E+000         1.7000000000000001E-001            0.281629            4.270645            4.102230            2.105413           -0.422316           -2.747070           -6.986646           -8.280172           -8.743625           -0.916335            2.706138            1.134896            4.252196            2.444063           -1.405440            2.234203           -2.803119           -1.242340            2.182243            2.218195           -2.841051           -3.223424           -1.235394            2.208792           -2.805076            5.000000
 1287         3.1600000000000244E+008         3.5579798900703947E+000         2.0211085943580867E+000         3.4431302542747435E+000        -6.4904634009292528E-001         4.1033256156463720E+000         1.7000000000000001E-001            0.281629            4.287272            4.128562            2.128632           -0.408319           -2.738511           -6.993140           -8.287795           -8.752723           -0.906386            2.730618            1.150370            4.277528            2.467772           -1.399163            2.256444           -2.797690           -1.235018            2.204600            2.240508           -2.835720           -3.219362           -1.228150            2.231301           -2.799573            5.000000
 1288         3.1600000000000244E+008         3.5579799119466458E+000         2.0209586344138963E+000         3.4415358718418667E+000        -6.5793599007055814E-001         4.1058059364105386E+000         1.7000000000000001E-001            0.281629            4.302510            4.153048            2.150334           -0.395230           -2.730524           -6.999116           -8.294796           -8.761062           -0.897096            2.753489            1.164833            4.301014            2.489930           -1.393307            2.277236           -2.792631           -1.228191            2.225502            2.261369           -2.830753           -3.215569           -1.221395            2.252347           -2.794449            5.000000
 1289         3.1600000000000244E+008         3.5579799350341461E+000         2.0207687526919433E+000         3.4400881726463006E+000        -6.6598585939225186E-001         4.1080254744973557E+000         1.7000000000000001E-001            0.281629            4.315886            4.174874            2.169760           -0.383546           -2.723442           -7.004504           -8.301083           -8.768521           -0.888838            2.773958            1.177751            4.321898            2.509762           -1.388139            2.295847           -2.788183           -1.222154            2.244216            2.280042           -2.826387           -3.212249           -1.215424            2.271190           -2.789943            5.000000
 1290         3.1600000000000244E+008         3.5579799660113753E+000         2.0204698579776070E+000         3.4386745703155652E+000        -6.7353248602872440E-001         4.1098576367527775E+000         1.7000000000000001E-001            0.281629            4.329033            4.196350            2.189066           -0.371691           -2.716038           -7.008988           -8.306401           -8.774923           -0.880296            2.794252            1.190789            4.342400            2.529458           -1.382575            2.314373           -2.783317           -1.215760            2.262841            2.298627           -2.821601           -3.208457           -1.209093            2.289941           -2.785024            5.000000
 1291         3.1600000000000244E+008         3.5579800051973014E+000         2.0200122942716581E+000         3.4373448095135379E+000        -6.8043754066954176E-001         4.1113538531803915E+000         1.7000000000000001E-001            0.281629            4.341393            4.216608            2.207410           -0.360271           -2.708773           -7.012685           -8.310850           -8.780344           -0.871968            2.813506            1.203305            4.361697            2.548162           -1.377018            2.331995           -2.778413           -1.209435            2.280561            2.316308           -2.816771           -3.204542           -1.202826            2.307775           -2.780075            5.000000
 1292         3.1600000000000244E+008         3.5579800452680419E+000         2.0194609047084366E+000         3.4367615703622167E+000        -6.8458936755036159E-001         4.1130649246443269E+000         1.7000000000000001E-001            0.281629            4.344981            4.223575            2.213356           -0.357480           -2.707849           -7.016877           -8.315418           -8.785404           -0.870567            2.819880            1.206600            4.368300            2.554276           -1.376874            2.337608           -2.778561           -1.208937            2.286213            2.321945           -2.816952           -3.205154           -1.202353            2.313480           -2.780198            5.000000
 1293         3.1600000000000244E+008         3.5579800834190034E+000         2.0188742998430613E+000         3.4375547097011645E+000        -6.7899114799862337E-001         4.1105228140411114E+000         1.7000000000000001E-001            0.281630            4.340656            4.214653            2.205822           -0.360728           -2.708559           -7.010636           -8.308666           -8.777986           -0.871925            2.811766            1.202667            4.359875            2.546514           -1.376523            2.330525           -2.777814           -1.209069            2.279077            2.314828           -2.816159           -3.203776           -1.202450            2.306272           -2.779484            5.000000
 1294         3.1600000000000244E+008         3.5579801699591682E+000         2.0173862243806404E+000         3.4390335066062718E+000        -6.7457220726365530E-001         4.1117316270021513E+000         1.7000000000000001E-001            0.281638            4.322478            4.187412            2.180072           -0.379176           -2.722542           -7.013485           -8.310841           -8.779300           -0.887052            2.785107            1.183078            4.333899            2.520395           -1.388712            2.305523           -2.789296           -1.222044            2.253962            2.289764           -2.827562           -3.214262           -1.215366            2.281034           -2.791003            5.000000
 1295         3.1600000000000244E+008         3.5579802550706119E+000         2.0160474700925426E+000         3.4400576495369233E+000        -6.6284068687208275E-001         4.1038437534846839E+000         1.7000000000000001E-001            0.281685            4.323791            4.183292            2.178792           -0.374238           -2.714059           -6.994277           -8.290708           -8.757936           -0.879472            2.782922            1.186999            4.330079            2.518772           -1.378685            2.304921           -2.778723           -1.212752            2.253297            2.289116           -2.816926           -3.202702           -1.206019            2.280267           -2.780497            5.000000
 1296         3.1600000000000244E+008         3.5579803304451372E+000         2.0151108633979735E+000         3.4415105281906655E+000        -6.5088018231321376E-001         4.0975175404682416E+000         1.7000000000000001E-001            0.281781            4.316977            4.168434            2.167163           -0.377554           -2.712542           -6.978901           -8.274226           -8.739997           -0.879189            2.770145            1.182340            4.315905            2.506696           -1.375110            2.294176           -2.774401           -1.210138            2.242456            2.278308           -2.812516           -3.197110           -1.203332            2.269290           -2.776251            5.000000
 1297         3.1600000000000244E+008         3.5579804213166444E+000         2.0141523259037801E+000         3.4423107338736232E+000        -6.4686426317850509E-001         4.0965212793759394E+000         1.7000000000000001E-001            0.281989            4.309204            4.156111            2.156067           -0.384364           -2.716798           -6.976455           -8.271313           -8.736475           -0.884098            2.758558            1.174849            4.304102            2.495383           -1.378323            2.283514           -2.777216           -1.213826            2.231738            2.267611           -2.815285           -3.199309           -1.206985            2.258500           -2.779097            5.000000
 1298         3.1600000000000244E+008         3.5579805380102556E+000         2.0131527133218472E+000         3.4430940275417461E+000        -6.4285771071341236E-001         4.0954590128407613E+000         1.7000000000000001E-001            0.282349            4.301702            4.144278            2.145422           -0.390771           -2.720683           -6.973830           -8.268238           -8.732811           -0.888628            2.747487            1.167770            4.292764            2.484535           -1.381189            2.273289           -2.779690           -1.217160            2.221457            2.257350           -2.817714           -3.201177           -1.210283            2.248148           -2.781602            5.000000
 1299         3.1600000000000244E+008         3.5579806878767646E+000         2.0121039716285747E+000         3.4439148670366513E+000        -6.3852056899642429E-001         4.0942069482781136E+000         1.7000000000000001E-001            0.283014            4.294077            4.132322            2.134674           -0.397016           -2.724250           -6.970706           -8.264658           -8.728636           -0.892882            2.736390            1.160810            4.281305            2.473582           -1.383695            2.262962           -2.781783           -1.220159            2.211070            2.246986           -2.819762           -3.202633           -1.213244            2.237689           -2.783728            5.000000
 1300         3.1600000000000244E+008         3.5579808558927506E+000         2.0111196508559259E+000         3.4449224452596114E+000        -6.3323955891822714E-001         4.0927695728428928E+000         1.7000000000000001E-001            0.283800            4.284287            4.117225            2.121109           -0.405033           -2.728972           -6.967144           -8.260517           -8.723747           -0.898449            2.722376            1.151911            4.266803            2.459760           -1.387108            2.249921           -2.784690           -1.224181            2.197958            2.233898           -2.822610           -3.204752           -1.217220            2.224487           -2.786675            5.000000
 1301         3.1600000000000244E+008         3.5579810340389630E+000         2.0102729267169002E+000         3.4462684483316792E+000        -6.2638915230132775E-001         4.0911408774093232E+000         1.7000000000000001E-001            0.284459            4.270106            4.095726            2.101844           -0.416894           -2.736453           -6.963206           -8.255744           -8.717899           -0.907052            2.702348            1.138870            4.246094            2.440136           -1.392814            2.231391           -2.789717           -1.230707            2.179332            2.215307           -2.827560           -3.208713           -1.223685            2.205741           -2.791759            5.000000
 1302         3.1600000000000244E+008         3.5579812193673916E+000         2.0095322617422711E+000         3.4481266710837954E+000        -6.1444179746155447E-001         4.0864837839728878E+000         1.7000000000000001E-001            0.284888            4.255403            4.066072            2.078259           -0.431814           -2.746234           -6.952223           -8.242619           -8.702934           -0.918073            2.674200            1.122421            4.217622            2.415551           -1.399537            2.209597           -2.795572           -1.238759            2.157495            2.193516           -2.833299           -3.212717           -1.231639            2.183751           -2.797745            5.000000
 1303         3.1600000000000244E+008         3.5579814134776409E+000         2.0088904637490059E+000         3.4499188094605069E+000        -6.0409681738570498E-001         4.0831846137727563E+000         1.7000000000000001E-001            0.285251            4.241628            4.034728            2.055017           -0.449757           -2.761440           -6.944581           -8.232180           -8.690918           -0.933764            2.643466            1.103425            4.187053            2.391025           -1.411530            2.188544           -2.807029           -1.251993            2.136477            2.172543           -2.844653           -3.222351           -1.244791            2.162619           -2.809353            5.000000
 1304         3.1600000000000244E+008         3.5579816155921087E+000         2.0083395654177432E+000         3.4515031429459335E+000        -5.9548024150454781E-001         4.0807999638648669E+000         1.7000000000000001E-001            0.285374            4.228908            4.007411            2.035372           -0.465844           -2.776247           -6.939053           -8.224072           -8.681589           -0.948637            2.616899            1.086617            4.159831            2.370294           -1.423600            2.170742           -2.818822           -1.265047            2.118710            2.154811           -2.856368           -3.232675           -1.257783            2.144763           -2.821273            5.000000
 1305         3.1600000000000244E+008         3.5579818335616298E+000         2.0078646924408345E+000         3.4528668822178483E+000        -5.8685947608511824E-001         4.0775430865628364E+000         1.7000000000000001E-001            0.285407            4.219906            3.986587            2.021821           -0.476800           -2.786733           -6.931309           -8.213971           -8.670433           -0.958974            2.597162            1.075116            4.138608            2.355814           -1.431735            2.158753           -2.826830           -1.273999            2.106762            2.142887           -2.864315           -3.239438           -1.266686            2.132740           -2.829399            5.000000
 1306         3.1600000000000244E+008         3.5579821192820913E+000         2.0073652693246289E+000         3.4541131740644815E+000        -5.7911540143008422E-001         4.0746879637369613E+000         1.7000000000000001E-001            0.285415            4.211754            3.967936            2.010004           -0.486676           -2.796628           -6.924448           -8.204921           -8.660521           -0.968590            2.579582            1.064807            4.119374            2.343158           -1.439517            2.148337           -2.834572           -1.282488            2.096386            2.132532           -2.872006           -3.246087           -1.275136            2.122300           -2.837248            5.000000
 1307         3.1600000000000244E+008         3.5579825947213624E+000         2.0066821554003051E+000         3.4553536627289678E+000        -5.7224326971857697E-001         4.0726467928158714E+000         1.7000000000000001E-001            0.285415            4.202771            3.948544            1.997363           -0.497813           -2.808141           -6.919479           -8.197779           -8.652684           -0.979714            2.561123            1.053306            4.099325            2.329690           -1.448977            2.137071           -2.844047           -1.292607            2.085164            2.121330           -2.881436           -3.254532           -1.285219            2.111020           -2.846827            5.000000
 1308         3.1600000000000244E+008         3.5579827837601474E+000         2.0063657419333705E+000         3.4566952943199767E+000        -5.6494133891417175E-001         4.0706486636412267E+000         1.7000000000000001E-001            0.285416            4.192928            3.927436            1.983682           -0.510159           -2.821172           -6.914527           -8.190449           -8.644711           -0.992239            2.541022            1.040600            4.077424            2.315105           -1.459802            2.124885           -2.854931           -1.304127            2.073027            2.109217           -2.892272           -3.264314           -1.296703            2.098824           -2.857824            5.000000
