  EEP                isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
 1630         3.1600000000000244E+008         3.5583570052102518E+000         7.2929577814804381E-001         5.0885034771981106E+000         7.7917884230847063E+000         1.8166194359673860E+000         1.7000000000000001E-001            0.377398            5.445593            6.736687            7.090615            7.243099            7.444872            7.908797            8.045220            8.159040            7.135315            7.041767            6.940785            6.610938            7.035371            7.057235            6.777757            7.414516            7.030315            6.832019            6.766078            7.399550            7.404677            7.033927            6.836762            7.419581            6.000000
 1631         3.1600000000000244E+008         3.5583928120154185E+000         7.2930133587908985E-001         5.0818150061780365E+000         7.8025729576803569E+000         1.7790842796790829E+000         1.7000000000000001E-001            0.377456            5.492208            6.782776            7.136186            7.288386            7.489834            7.953296            8.089511            8.203183            7.180820            7.087431            6.986577            6.657120            7.081019            7.102899            6.823731            7.459570            7.075976            6.877924            6.812042            7.444603            7.449749            7.079604            6.882676            7.464628            6.000000
 1632         3.1600000000000244E+008         3.5584310901844614E+000         7.2930727516276661E-001         5.0750924466186227E+000         7.8131207035812995E+000         1.7416497819256582E+000         1.7000000000000001E-001            0.377488            5.538377            6.828406            7.181286            7.333195            7.534312            7.997300            8.133302            8.246822            7.225853            7.132628            7.031904            6.702847            7.126199            7.148093            6.869243            7.504142            7.121168            6.923365            6.857543            7.489173            7.494339            7.124813            6.928126            7.509193            6.000000
 1633         3.1600000000000244E+008         3.5584716218683354E+000         7.2931356266855141E-001         5.0683335549894339E+000         7.8234161762980170E+000         1.7043224335042473E+000         1.7000000000000001E-001            0.377506            5.584073            6.873550            7.225890            7.377502            7.578279            8.040785            8.176569            8.289934            7.270389            7.177330            7.076738            6.748089            7.170883            7.192793            6.914266            7.548206            7.165865            6.968316            6.902555            7.533236            7.538421            7.169527            6.973087            7.553249            6.000000
 1634         3.1600000000000244E+008         3.5585145634163400E+000         7.2932021767304311E-001         5.0615401233232911E+000         7.8334708858434547E+000         1.6670979039098830E+000         1.7000000000000001E-001            0.377517            5.629314            6.918230            7.270016            7.421326            7.621756            8.083768            8.219331            8.332539            7.314445            7.221557            7.121101            6.792869            7.215093            7.237019            6.958822            7.591782            7.210088            7.012797            6.947101            7.576810            7.582016            7.213766            7.017580            7.596817            6.000000
 1635         3.1600000000000244E+008         3.5585597996460816E+000         7.2932722619775159E-001         5.0547062261036872E+000         7.8432430612254578E+000         1.6299942538155967E+000         1.7000000000000001E-001            0.377527            5.674021            6.962361            7.313581            7.464581            7.664657            8.126165            8.261500            8.374548            7.357940            7.265225            7.164908            6.837102            7.258742            7.280684            7.002827            7.634784            7.253752            7.056726            6.991094            7.619811            7.625037            7.257447            7.061520            7.639812            6.000000
 1636         3.1600000000000244E+008         3.5586073988993929E+000         7.2933459410722712E-001         5.0478355636872987E+000         7.8527574716929891E+000         1.5930015188998219E+000         1.7000000000000001E-001            0.377535            5.718247            7.005999            7.356641            7.507324            7.707036            8.168030            8.303133            8.416014            7.400926            7.308390            7.208214            6.880845            7.301888            7.323847            7.046335            7.677267            7.296910            7.100158            7.034591            7.662292            7.667539            7.300625            7.104960            7.682287            6.000000
 1637         3.1600000000000244E+008         3.5586572522789361E+000         7.2934230594453542E-001         5.0409276245705490E+000         7.8620100116016651E+000         1.5561217497017510E+000         1.7000000000000001E-001            0.377544            5.761991            7.049139            7.399187            7.549546            7.748887            8.209353            8.344219            8.456932            7.443398            7.351045            7.251014            6.924092            7.344523            7.366499            7.089342            7.719223            7.339560            7.143085            7.077586            7.704247            7.709516            7.343291            7.147899            7.724236            6.000000
 1638         3.1600000000000244E+008         3.5587094635518262E+000         7.2935037930489788E-001         5.0339802432940406E+000         7.8709845115384800E+000         1.5193624641070596E+000         1.7000000000000001E-001            0.377552            5.805215            7.091745            7.441188            7.591215            7.790176            8.250103            8.384727            8.497267            7.485321            7.393156            7.293272            6.966809            7.386615            7.408607            7.131812            7.760621            7.381664            7.185474            7.120044            7.745643            7.750933            7.385415            7.190300            7.765625            6.000000
 1639         3.1600000000000244E+008         3.5587640005832784E+000         7.2935880685843124E-001         5.0269971944165457E+000         7.8797064432851736E+000         1.4827132842949711E+000         1.7000000000000001E-001            0.377561            5.847965            7.133865            7.482687            7.632376            7.830949            8.290326            8.424702            8.537066            7.526742            7.434768            7.335036            7.009040            7.428207            7.450216            7.173792            7.801504            7.423270            7.227371            7.162012            7.786524            7.791838            7.427041            7.232208            7.806500            6.000000
 1640         3.1600000000000244E+008         3.5588208526672895E+000         7.2936758746796004E-001         5.0199765223727706E+000         7.8881616414169713E+000         1.4461805527555101E+000         1.7000000000000001E-001            0.377571            5.890222            7.175478            7.523667            7.673008            7.871186            8.330000            8.464123            8.576307            7.567641            7.475863            7.376286            7.050767            7.469281            7.491307            7.215261            7.841853            7.464358            7.268756            7.203469            7.826872            7.832208            7.468148            7.273605            7.846841            6.000000
 1641         3.1600000000000244E+008         3.5588801275233823E+000         7.2937674017346676E-001         5.0129207755549974E+000         7.8963670028502717E+000         1.4097575772892108E+000         1.7000000000000001E-001            0.377581            5.932022            7.216617            7.564158            7.713145            7.910917            8.369156            8.503021            8.615021            7.608050            7.516472            7.417052            7.092024            7.509869            7.531913            7.256254            7.881700            7.504960            7.309663            7.244449            7.866717            7.872077            7.508770            7.314524            7.886679            6.000000
 1642         3.1600000000000244E+008         3.5589418861960556E+000         7.2938627235634745E-001         5.0058310568913100E+000         7.9043292812552073E+000         1.3734420202967312E+000         1.7000000000000001E-001            0.377591            5.973383            7.257303            7.604180            7.752805            7.950162            8.407813            8.541412            8.653225            7.647988            7.556615            7.457357            7.132831            7.549990            7.572052            7.296790            7.921062            7.545095            7.350109            7.284971            7.906078            7.911461            7.548926            7.354984            7.926033            6.000000
 1643         3.1600000000000244E+008         3.5590060782775645E+000         7.2939617553660530E-001         4.9987072226060123E+000         7.9120472098204919E+000         1.3372345685171845E+000         1.7000000000000001E-001            0.377602            6.014306            7.297533            7.643731            7.791985            7.988916            8.445966            8.579295            8.690915            7.687452            7.596290            7.497197            7.173183            7.589643            7.611722            7.336866            7.959937            7.584762            7.390096            7.325035            7.944952            7.950359            7.588613            7.394982            7.964900            6.000000
 1644         3.1600000000000244E+008         3.5590729086881354E+000         7.2940648444069234E-001         4.9915520737406105E+000         7.9195397968794392E+000         1.3011274381317550E+000         1.7000000000000001E-001            0.377613            6.054824            7.337343            7.682847            7.830720            8.027220            8.483654            8.616707            8.728130            7.726479            7.635531            7.536608            7.213120            7.628861            7.650959            7.376518            7.998363            7.623996            7.429656            7.364674            7.983377            7.988809            7.627868            7.434555            8.003317            6.000000
 1645         3.1600000000000244E+008         3.5591425336176448E+000         7.2941722431202516E-001         4.9843664368262326E+000         7.9268118163395132E+000         1.2651191761628966E+000         1.7000000000000001E-001            0.377624            6.094950            7.376747            7.721541            7.869027            8.065084            8.520890            8.653662            8.764885            7.765083            7.674355            7.575603            7.252651            7.667662            7.689777            7.415761            8.036353            7.662811            7.468803            7.403902            8.021365            8.026823            7.666704            7.473716            8.041297            6.000000
 1646         3.1600000000000244E+008         3.5592147473154556E+000         7.2942835976086895E-001         4.9771504757217579E+000         7.9338646001654185E+000         1.2292090853503645E+000         1.7000000000000001E-001            0.377636            6.134688            7.415746            7.759815            7.906906            8.102510            8.557676            8.690160            8.801179            7.803265            7.712761            7.614185            7.291782            7.706044            7.728178            7.454595            8.073908            7.701208            7.507540            7.442722            8.058918            8.064402            7.705123            7.512466            8.078842            6.000000
 1647         3.1600000000000244E+008         3.5592900072958265E+000         7.2943996248962073E-001         4.9699059742827663E+000         7.9407097347677968E+000         1.1933927567867464E+000         1.7000000000000001E-001            0.377649            6.174067            7.454369            7.797698            7.944384            8.139526            8.594036            8.726226            8.837036            7.841053            7.750778            7.652382            7.330540            7.744037            7.766190            7.493049            8.111055            7.739215            7.545896            7.481162            8.096064            8.101574            7.743153            7.550835            8.115978            6.000000
 1648         3.1600000000000244E+008         3.5593682415944010E+000         7.2945202502193607E-001         4.9626358124925813E+000         7.9473673146570079E+000         1.1576616114606566E+000         1.7000000000000001E-001            0.377662            6.213138            7.492665            7.835237            7.981508            8.176179            8.630020            8.761909            8.872506            7.878494            7.788455            7.690243            7.368974            7.781689            7.803861            7.531173            8.147841            7.776882            7.583920            7.519271            8.132849            8.138386            7.780843            7.588873            8.152756            6.000000
 1649         3.1600000000000244E+008         3.5594495468696459E+000         7.2946455755878703E-001         4.9553371922831086E+000         7.9538170243478579E+000         1.1220247786322806E+000         1.7000000000000001E-001            0.377676            6.251854            7.530590            7.872385            8.018232            8.212420            8.665575            8.797157            8.907537            7.915543            7.825744            7.727719            7.407039            7.818953            7.841143            7.568920            8.184219            7.814160            7.621562            7.557003            8.169224            8.174789            7.818145            7.626530            8.189123            6.000000
 1650         3.1600000000000244E+008         3.5595342862275658E+000         7.2947761801735522E-001         4.9480146324684133E+000         7.9600906146446757E+000         1.0864686167318147E+000         1.7000000000000001E-001            0.377690            6.290289            7.568214            7.909215            8.054630            8.248323            8.700780            8.832048            8.942204            7.952271            7.862719            7.764887            7.444808            7.855903            7.878111            7.606362            8.220263            7.851125            7.658899            7.594430            8.205267            8.210859            7.855133            7.663882            8.225157            6.000000
 1651         3.1600000000000244E+008         3.5596225268341000E+000         7.2949121718184728E-001         4.9406702409812144E+000         7.9662027046734680E+000         1.0509869446898601E+000         1.7000000000000001E-001            0.377705            6.328458            7.605555            7.945747            8.090721            8.283911            8.735654            8.866602            8.976532            7.988699            7.899398            7.801761            7.482296            7.892555            7.914783            7.643517            8.255993            7.887792            7.695947            7.631570            8.240994            8.246616            7.891825            7.700945            8.260876            6.000000
 1652         3.1600000000000244E+008         3.5597141907587697E+000         7.2950534235060838E-001         4.9332997989166802E+000         7.9721227292745764E+000         1.0155934445985453E+000         1.7000000000000001E-001            0.377720            6.366310            7.642563            7.981928            8.126451            8.319127            8.770143            8.900764            9.010463            8.024774            7.935730            7.838292            7.519454            7.928859            7.951106            7.680335            8.291354            7.924110            7.732656            7.668372            8.276355            8.282005            7.928169            7.737668            8.296227            6.000000
 1653         3.1600000000000244E+008         3.5598096437056816E+000         7.2952004890257538E-001         4.9259091300904947E+000         7.9778922951336879E+000         9.8026983755941566E-001         1.7000000000000001E-001            0.377736            6.403928            7.679317            8.017838            8.161901            8.354053            8.804325            8.934614            9.044076            8.060575            7.971794            7.874560            7.556362            7.964896            7.987162            7.716896            8.326428            7.960162            7.769104            7.704917            8.311426            8.317107            7.964246            7.774132            8.331289            6.000000
 1654         3.1600000000000244E+008         3.5599090212420137E+000         7.2953536638888083E-001         4.9184960543707295E+000         7.9834949048803230E+000         9.4502391765703375E-001         1.7000000000000001E-001            0.377753            6.441291            7.715797            8.053455            8.197048            8.388662            8.838177            8.968124            9.077346            8.096081            8.007568            7.910542            7.592999            8.000641            8.022926            7.753177            8.361191            7.995922            7.805270            7.741182            8.346186            8.351898            8.000033            7.810315            8.366040            6.000000
 1655         3.1600000000000244E+008         3.5600121284657291E+000         7.2955125536181897E-001         4.9110628442041282E+000         7.9889472600878673E+000         9.0984805006231506E-001         1.7000000000000001E-001            0.377770            6.478435            7.752037            8.088812            8.231922            8.422989            8.871727            9.001328            9.110303            8.131323            8.043085            7.946271            7.629399            8.036129            8.058434            7.789212            8.395672            8.031425            7.841188            7.777201            8.380667            8.386409            8.035563            7.846250            8.400511            6.000000
 1656         3.1600000000000244E+008         3.5601194102215143E+000         7.2956778684026258E-001         4.9036088315511792E+000         7.9942438512863969E+000         8.7474511375117014E-001         1.7000000000000001E-001            0.377789            6.515357            7.788033            8.123903            8.266521            8.457027            8.904972            9.034218            9.142941            8.166298            8.078342            7.981745            7.665560            8.071356            8.093679            7.824999            8.429869            8.066666            7.876855            7.812970            8.414862            8.420635            8.070831            7.881933            8.434696            6.000000
 1657         3.1600000000000244E+008         3.5602316785200636E+000         7.2958508816577194E-001         4.8961372145996007E+000         7.9994070345217088E+000         8.3970562016231853E-001         1.7000000000000001E-001            0.377807            6.552095            7.823825            8.158772            8.300887            8.490820            8.937954            9.066837            9.175303            8.201046            8.113379            8.017003            7.701520            8.106362            8.128706            7.860577            8.463823            8.101686            7.912311            7.848531            8.448812            8.454620            8.105880            7.917406            8.468637            6.000000
 1658         3.1600000000000244E+008         3.5603479800361097E+000         7.2960301228116942E-001         4.8886475420238034E+000         8.0044341073952374E+000         8.0473038005777386E-001         1.7000000000000001E-001            0.377827            6.588636            7.859401            8.193406            8.335008            8.524356            8.970666            9.099180            9.207384            8.235559            8.148185            8.052034            7.737267            8.141136            8.163499            7.895933            8.497525            8.136474            7.947543            7.883869            8.482512            8.488353            8.140697            7.952655            8.502328            6.000000
 1659         3.1600000000000244E+008         3.5604695247567402E+000         7.2962173169158950E-001         4.8811403353488103E+000         8.0093278878357079E+000         7.6981876305834751E-001         1.7000000000000001E-001            0.377848            6.624990            7.894769            8.227814            8.368892            8.557645            9.003114            9.131251            9.239188            8.269840            8.182767            8.086846            7.772811            8.175688            8.198069            7.931078            8.530982            8.171039            7.982561            7.918996            8.515968            8.521842            8.175291            7.987690            8.535772            6.000000
 1660         3.1600000000000244E+008         3.5605959006151173E+000         7.2964119956124396E-001         4.8736162648172465E+000         8.0140933613841572E+000         7.3496843688989622E-001         1.7000000000000001E-001            0.377869            6.661175            7.929949            8.262012            8.402556            8.590702            9.035313            9.163066            9.270731            8.303911            8.217145            8.121458            7.808169            8.210032            8.232433            7.966030            8.564211            8.205398            8.017383            7.953929            8.549194            8.555103            8.209680            8.022530            8.568989            6.000000
 1661         3.1600000000000244E+008         3.5607274494302295E+000         7.2966146801961629E-001         4.8660749800637859E+000         8.0187273020783572E+000         7.0018125666486264E-001         1.7000000000000001E-001            0.377891            6.697193            7.964938            8.295999            8.435997            8.623521            9.067255            9.194616            9.302004            8.337767            8.251314            8.155867            7.843341            8.244167            8.266587            8.000784            8.597206            8.239547            8.052004            7.988665            8.582187            8.588131            8.243858            8.057171            8.601970            6.000000
 1662         3.1600000000000244E+008         3.5608640488046852E+000         7.2968251124131878E-001         4.8585184199435245E+000         8.0232443411569943E+000         6.6545033148950339E-001         1.7000000000000001E-001            0.377914            6.733080            7.999771            8.329807            8.469246            8.656136            9.098974            9.225937            9.333039            8.371441            8.285309            8.190105            7.878362            8.278129            8.300567            8.035378            8.630001            8.273521            8.086462            8.023239            8.614979            8.620958            8.277864            8.091647            8.634751            6.000000
 1663         3.1600000000000244E+008         3.5610068700198698E+000         7.2970451037402029E-001         4.8509480616169931E+000         8.0276540901323337E+000         6.3077206483578674E-001         1.7000000000000001E-001            0.377938            6.768858            8.034472            8.363457            8.502325            8.688566            9.130488            9.257042            9.363854            8.404954            8.319151            8.224197            7.913254            8.311935            8.334393            8.069831            8.662614            8.307341            8.120777            8.057673            8.647590            8.653606            8.311716            8.125981            8.667351            6.000000
 1664         3.1600000000000244E+008         3.5611556964869728E+000         7.2972743686158625E-001         4.8433636710830230E+000         8.0319549187057273E+000         5.9614713417285314E-001         1.7000000000000001E-001            0.377963            6.804415            8.068943            8.396872            8.535144            8.720711            9.161684            9.287819            9.394323            8.438221            8.352762            8.258055            7.947916            8.345507            8.367974            8.104053            8.694944            8.340916            8.154860            8.091875            8.679918            8.685974            8.345324            8.160084            8.699667            6.000000
 1665         3.1600000000000244E+008         3.5613105822802140E+000         7.2975129723321930E-001         4.8357655921345115E+000         8.0361492445117886E+000         5.6157450089330674E-001         1.7000000000000001E-001            0.377989            6.836937            8.100826            8.428083            8.565494            8.750130            9.189833            9.315536            9.421469            8.469136            8.384224            8.289543            7.979829            8.376822            8.399097            8.135778            8.724520            8.372040            8.186485            8.123556            8.709489            8.715654            8.376461            8.191721            8.729231            6.000000
 1666         3.1600000000000244E+008         3.5614717733476970E+000         7.2977612972945038E-001         4.8281535798601585E+000         8.0402350286816020E+000         5.2705524666737613E-001         1.7000000000000001E-001            0.378017            6.866491            8.130175            8.457142            8.593429            8.776884            9.215028            9.340261            9.445362            8.497753            8.413585            8.318713            8.009052            8.405928            8.427815            8.165059            8.751400            8.400764            8.215707            8.152768            8.736365            8.742704            8.405182            8.220946            8.756102            6.000000
 1667         3.1600000000000244E+008         3.5616403555260017E+000         7.2980210034642057E-001         4.8205306892631805E+000         8.0442338846936714E+000         4.9258007550078764E-001         1.7000000000000001E-001            0.378045            6.894785            8.158422            8.485253            8.620297            8.802462            9.238934            9.363657            9.467813            8.525355            8.442020            8.346867            8.037114            8.434061            8.455479            8.193277            8.777091            8.428436            8.243878            8.180908            8.762051            8.768595            8.432844            8.249121            8.781784            6.000000
 1668         3.1600000000000244E+008         3.5618155114620675E+000         7.2982908286528680E-001         4.8128946852565804E+000         8.0481299041772889E+000         4.5815588131759855E-001         1.7000000000000001E-001            0.378074            6.923464            8.186949            8.513556            8.647385            8.828285            9.263144            9.387320            9.490570            8.553166            8.470643            8.375246            8.065485            8.462395            8.483377            8.221752            8.803036            8.456342            8.272297            8.209307            8.787992            8.794729            8.460743            8.277544            8.807720            6.000000
 1669         3.1600000000000244E+008         3.5619986758958220E+000         7.2985729830201629E-001         4.8052481344563445E+000         8.0519410170260208E+000         4.2377513044578613E-001         1.7000000000000001E-001            0.378105            6.954267            8.217220            8.543276            8.676067            8.855870            9.289328            9.412944            9.515474            8.582500            8.500653            8.405184            8.095728            8.492193            8.512888            8.251896            8.830772            8.485856            8.302347            8.239392            8.815723            8.822605            8.490264            8.307605            8.835444            6.000000
 1670         3.1600000000000244E+008         3.5621900672378399E+000         7.2988678971618892E-001         4.7975912322710652E+000         8.0556683274889558E+000         3.8943752543392146E-001         1.7000000000000001E-001            0.378137            6.988908            8.250683            8.575611            8.707692            8.886703            9.319115            9.442196            9.544348            8.614641            8.533220            8.437986            8.129384            8.524691            8.545366            8.285091            8.861808            8.518329            8.335391            8.272561            8.846757            8.853693            8.522770            8.340669            8.866465            6.000000
 1671         3.1600000000000244E+008         3.5623891010622177E+000         7.2991746120517398E-001         4.7899232809765193E+000         8.0593071320978087E+000         3.5514492262222674E-001         1.7000000000000001E-001            0.378171            7.029107            8.288787            8.611761            8.743610            8.922279            9.354128            9.476752            9.579016            8.650879            8.569513            8.474961            8.167999            8.561127            8.582169            8.322729            8.897658            8.555113            8.372791            8.310218            8.882606            8.889467            8.559624            8.378105            8.902294            6.000000
 1672         3.1600000000000244E+008         3.5625971465241970E+000         7.2994951997137902E-001         4.7822452946251488E+000         8.0628639450512249E+000         3.2089498571560732E-001         1.7000000000000001E-001            0.378205            7.076619            8.333019            8.652952            8.785204            8.964121            9.396013            9.518317            9.621340            8.692533            8.610731            8.517452            8.213156            8.602771            8.624683            8.366232            8.939870            8.597595            8.415945            8.353798            8.924819            8.931436            8.602222            8.421314            8.944479            6.000000
 1673         3.1600000000000244E+008         3.5628149810533540E+000         7.2998309047883281E-001         4.7745584025057530E+000         8.0663465600569939E+000         2.8668451117544136E-001         1.7000000000000001E-001            0.378242            7.132960            8.384953            8.700789            8.834111            9.013885            9.446413            9.568600            9.673037            8.741228            8.658463            8.567060            8.266420            8.651237            8.674522            8.417183            8.990095            8.647387            8.466444            8.404888            8.975048            8.981249            8.652175            8.471888            8.994671            6.000000
 1674         3.1600000000000244E+008         3.5630429070894150E+000         7.3001823366414587E-001         4.7668632571337088E+000         8.0697594884872661E+000         2.5251163328875670E-001         1.7000000000000001E-001            0.378280            7.196954            8.445389            8.757802            8.892137            9.072657            9.505676            9.627880            9.733501            8.799055            8.715298            8.625608            8.327940            8.708858            8.733274            8.476814            9.049238            8.706099            8.525713            8.464638            9.034195            9.040049            8.711020            8.531216            9.053786            6.000000
 1675         3.1600000000000244E+008         3.5632808571429977E+000         7.3005491174926784E-001         4.7591587522393102E+000         8.0730947454649247E+000         2.1837989001421687E-001         1.7000000000000001E-001            0.378320            7.266813            8.512691            8.822491            8.957691            9.138748            9.572030            9.694341            9.800817            8.864468            8.779742            8.691544            8.396025            8.774124            8.799356            8.543531            9.115601            8.772152            8.592169            8.531439            9.100559            9.106163            8.777169            8.597715            9.120129            6.000000
 1676         3.1600000000000244E+008         3.5635308168157227E+000         7.3009345419908578E-001         4.7514465274262108E+000         8.0763628981276874E+000         1.8428546576362900E-001         1.7000000000000001E-001            0.378361            7.340937            8.584990            8.892738            9.028725            9.210165            9.643538            9.766026            9.873116            8.935400            8.849674            8.762854            8.468884            8.844954            8.870770            8.615402            9.187214            8.843546            8.663853            8.603373            9.172174            9.177597            8.848632            8.669430            9.191727            6.000000
 1677         3.1600000000000244E+008         3.5637922178406676E+000         7.3013376966733057E-001         4.7437270381084824E+000         8.0795678384465717E+000         1.5022623664040957E-001         1.7000000000000001E-001            0.378405            7.417703            8.660383            8.966400            9.103157            9.284887            9.718229            9.840950            9.948506            9.009762            8.922941            8.837501            8.544701            8.919235            8.945496            8.690473            9.262086            8.918255            8.738781            8.678489            9.247047            9.252335            8.923393            8.744382            9.266588            6.000000
 1678         3.1600000000000244E+008         3.5640665677360253E+000         7.3017608801215339E-001         4.7360000075847974E+000         8.0827063989690249E+000         1.1620439827009435E-001         1.7000000000000001E-001            0.378450            7.495467            8.736961            9.041309            9.178894            9.360875            9.794103            9.917115           10.025075            9.085435            8.997368            8.913425            8.621645            8.994843            9.021486            8.766765            9.338205            8.994233            8.814951            8.754822            9.323168            9.328335            8.999416            8.820572            9.342697            6.000000
 1679         3.1600000000000244E+008         3.5643544997155066E+000         7.3022050609417877E-001         4.7282667957953235E+000         8.0857883896172069E+000         8.2215637366136532E-002         1.7000000000000001E-001            0.378498            7.572598            8.812817            9.115305            9.253843            9.436094            9.869158            9.992525           10.100920            9.160318            9.070786            8.988577            8.697897            9.069653            9.096711            8.842312            9.413567            9.069443            8.890368            8.830414            9.398530            9.403568            9.074675            8.896010            9.418049            6.000000
 1680         3.1600000000000244E+008         3.5646577607949177E+000         7.3026729770779242E-001         4.7205269867916710E+000         8.0888092548691866E+000         4.8263006342604789E-002         1.7000000000000001E-001            0.378548            7.647433            8.886017            9.186193            9.325886            9.508480            9.941353           10.065156           10.174109            9.232273            9.140995            9.060878            8.771605            9.141516            9.169104            8.915119            9.486135            9.141817            8.963007            8.903276            9.471100            9.475973            9.147111            8.968677            9.490602            6.000000
 1681         3.1600000000000244E+008         3.5649754562961156E+000         7.3031632545856051E-001         4.7127812491441077E+000         8.0917748424825984E+000         1.4343251053876691E-002         1.7000000000000001E-001            0.378601            7.718320            8.954638            9.251789            9.392903            9.575977           10.008646           10.132991           10.242714            9.299172            9.205803            9.128254            8.840928            9.208286            9.236609            8.983196            9.553883            9.209295            9.030851            8.971432            9.538849            9.543495            9.214675            9.036560            9.558332            6.000000
 1682         3.1600000000000244E+008         3.5653109586072307E+000         7.3036811007285063E-001         4.7050298380346698E+000         8.0946845423284071E+000        -1.9541691941530458E-002         1.7000000000000001E-001            0.378657            7.783588            9.016739            9.309883            9.452763            9.636505           10.068966           10.193993           10.304792            9.358865            9.262992            9.188614            8.904009            9.267799            9.297148            9.044537            9.614761            9.269797            9.091866            9.032882            9.599731            9.604059            9.275298            9.097628            9.619185            6.000000
 1683         3.1600000000000244E+008         3.5656634639531006E+000         7.3042253998434548E-001         4.6972735640085554E+000         8.0975450021309854E+000        -5.3395293839384343E-002         1.7000000000000001E-001            0.378715            7.841336            9.070225            9.358214            9.503225            9.687853           10.119976           10.245957           10.358192            9.409109            9.310314            9.239759            8.958813            9.317806            9.348530            9.097000            9.666582            9.321131            9.143891            9.085492            9.651556            9.655458            9.326794            9.149726            9.670971            6.000000
 1684         3.1600000000000244E+008         3.5660348732234977E+000         7.3047990312859989E-001         4.6895114574299654E+000         8.1003475992703056E+000        -8.7212641456270820E-002         1.7000000000000001E-001            0.378776            7.884817            9.110251            9.394300            9.540504            9.725510           10.154099           10.283607           10.396589            9.446417            9.345814            9.277919            8.999838            9.355059            9.386748            9.136208            9.704628            9.359314            9.182755            9.124812            9.689599            9.693232            9.365102            9.188644            9.708989            6.000000
 1685         3.1600000000000244E+008         3.5664277590194677E+000         7.3054057951428208E-001         4.6817453803945170E+000         8.1031046221830447E+000        -1.2099835154271273E-001         1.7000000000000001E-001            0.378841            7.915266            9.138572            9.420497            9.566692            9.751412           10.173410           10.308727           10.421549            9.472933            9.371943            9.305141            9.028666            9.381748            9.413808            9.164044            9.730778            9.386355            9.210395            9.152706            9.715738            9.719318            9.392210            9.216316            9.735121            6.000000
 1686         3.1600000000000244E+008         3.5668426134156994E+000         7.3060468022178848E-001         4.6739753184795747E+000         8.1058154226316006E+000        -1.5475176877436597E-001         1.7000000000000001E-001            0.378909            7.937619            9.159595            9.440525            9.585949            9.769958           10.184199           10.325979           10.438087            9.492708            9.392233            9.325542            9.049896            9.401848            9.433901            9.184796            9.749481            9.406444            9.231037            9.173476            9.734430            9.738092            9.412329            9.236975            9.753815            6.000000
 1687         3.1600000000000244E+008         3.5672795786755946E+000         7.3067220883513773E-001         4.6662007551229250E+000         8.1084761924553597E+000        -1.8847114890788913E-001         1.7000000000000001E-001            0.378980            7.956831            9.177755            9.458117            9.602452            9.785561           10.192706           10.340045           10.451242            9.509813            9.410227            9.343254            9.068144            9.419340            9.451239            9.202767            9.765211            9.423781            9.248922            9.191444            9.750146            9.753948            9.429685            9.254873            9.769537            6.000000
 1688         3.1600000000000244E+008         3.5677429055435126E+000         7.3074383108768004E-001         4.6584226516422182E+000         8.1110910191380814E+000        -2.2215634344240259E-001         1.7000000000000001E-001            0.379056            7.977892            9.197517            9.477041            9.620412            9.802670           10.205149           10.355646           10.466089            9.528353            9.429499            9.362444            9.088070            9.438251            9.470072            9.222300            9.782475            9.442612            9.268334            9.210969            9.767397            9.771311            9.448541            9.274302            9.786789            6.000000
 1689         3.1600000000000244E+008         3.5682352052441697E+000         7.3081993562911696E-001         4.6506422517235189E+000         8.1136675577134074E+000        -2.5580980432383321E-001         1.7000000000000001E-001            0.379137            8.005228            9.222856            9.500643            9.643569            9.825241           10.227133           10.376978           10.487137            9.551971            9.453224            9.386817            9.113810            9.462153            9.494172            9.247247            9.805277            9.466702            9.293072            9.235920            9.790191            9.794117            9.472685            9.299070            9.809574            6.000000
